tau,p,MaxPop,R0,y_rt,y_rm,y_rtm,y_rmm
0.0,0.1,5799.001157772573,2.6990719294191714,0.412382176520994,0.23660348150340754,0.3810975609756098,0.2157738095238095
0.0,0.1,1825.1077306904867,3.8364855023075326,0.23628860489882855,0.16343387730926817,0.3240740740740741,0.12189716312056738
0.0,0.1,5890.696415266908,3.582434301880732,0.2817622950819672,0.20660728810413068,0.3216911764705882,0.24224806201550386
0.0,0.1,8687.94060062833,2.4877470924871496,0.5285684818481848,0.43388565398022844,0.4282407407407407,0.3787878787878788
0.0,0.1,2915.573993656034,4.507105377031937,0.357391910739191,0.20239268348052297,0.2717391304347826,0.21306818181818182
0.0,0.1,9305.85285837133,4.477390623604239,0.26749748237663645,0.17393753241700682,0.20833333333333334,0.234375
0.0,0.1,1657.4428182026245,3.1089259395740454,0.4402920962199312,0.23792454441396213,0.38888888888888895,0.2372112211221122
0.0,0.1,2060.2575265312953,1.6726774943333396,0.3949447077409163,0.2215867568435787,0.4699248120300752,0.22095959595959597
0.0,0.1,7239.860943981433,3.765792575847557,0.2998269040553907,0.23472822107768887,0.17101990049751242,0.16762452107279693
0.0,0.1,1180.0568703360034,2.9822533127872015,0.3414158305462653,0.23317495407555586,0.3930817610062893,0.21551724137931036
0.0,0.1,7606.208704572098,3.9487823218448845,0.31126725838264296,0.18301247403685322,0.24671052631578946,0.14492753623188406
0.0,0.1,7044.833951658266,2.6725434080904886,0.2534935241990457,0.16804684966040395,0.18564356435643564,0.18044619422572178
0.0,0.1,1591.5691529638784,4.73029765670698,0.30968468468468463,0.18469324573478368,0.5756578947368421,0.23148148148148145
0.0,0.1,1729.5102205954238,3.1285320988936993,0.2766007532956685,0.19938406794621322,0.32630522088353414,0.15034364261168384
0.0,0.1,1334.7389449911816,1.7649989819898708,0.3532295271049596,0.19208166326048476,0.3260178117048346,0.2094356261022928
0.0,0.1,5249.326831928422,2.807364657156134,0.24234693877551017,0.14110876531128003,0.2232142857142857,0.12832125603864736
0.0,0.1,2250.2622290162053,3.9726665268686223,0.3605769230769231,0.18301915246360406,0.44642857142857145,0.26647286821705424
0.0,0.1,6108.574045470035,3.0578494084842216,0.4275977366255144,0.25768978939289516,0.5696614583333333,0.1788720538720539
0.0,0.1,3593.810722395405,2.092657499311669,0.3294665404040404,0.22266417109007866,0.34722222222222215,0.2587145969498911
0.0,0.1,9300.482875055819,1.8752520588581516,0.3726287262872629,0.22829716047985177,0.43344519015659955,0.23196778711484597
0.0,0.1,7765.576752842502,4.539301107561828,0.279241967871486,0.14276810225500997,0.19188596491228072,0.10016025641025642
0.0,0.1,7551.73971682131,2.2653425217585745,0.43312543312543317,0.2589934291105258,0.4228547854785478,0.23871527777777782
0.0,0.1,6409.921777687685,1.6753670404377263,0.27570480928689883,0.17523369421791005,0.26041666666666663,0.1736111111111111
0.0,0.1,1260.5566539255547,2.2879816250410343,0.4347112860892388,0.24687132227889258,0.6358225108225107,0.2976190476190476
0.0,0.1,1503.6860930568043,2.4128238852991184,0.3282671629445823,0.1502335297557015,0.30153508771929827,0.16025641025641024
0.0,0.1,1941.1884826090368,2.0942491509727725,0.3720238095238095,0.2090394389046321,0.33052884615384615,0.22321428571428573
0.0,0.1,7539.158549968764,1.8914488946137415,0.4840585659551177,0.27979471552841667,0.4911924119241193,0.2760416666666667
0.0,0.1,1175.9849523163373,4.875740208582479,0.30226934523809523,0.17180212903833258,0.41666666666666663,0.17857142857142858
0.0,0.1,9496.152508890786,3.7944837478577673,0.32533428844317097,0.1783655226287931,0.3667840375586855,0.20833333333333334
0.0,0.1,2563.7695046860617,1.9987873333151838,0.3652858060372511,0.24474074652848557,0.40409482758620696,0.23370726495726493
0.0,0.1,8447.455235368498,3.7948042003715585,0.41877815315315314,0.2839328205388625,0.2956081081081081,0.2327127659574468
0.0,0.1,6711.800438118353,4.791619168048908,0.25382383966244726,0.18583150975596874,0.2604166666666667,0.13020833333333334
0.0,0.1,6299.973871628054,4.38997774387602,0.19425675675675674,0.15609657456344514,0.29761904761904767,0.1313813813813814
0.0,0.1,2114.7516818835707,2.2253258211695988,0.2831715210355987,0.17746161184430104,0.3024193548387097,0.15086206896551727
0.0,0.1,5333.8996653444965,2.8154878901833396,0.25319829424307033,0.22561389378772784,0.29481132075471694,0.18870772946859907
0.0,0.1,3567.2546255045095,2.1342135059918297,0.33659974506054813,0.1525946457591264,0.33482142857142855,0.2042483660130719
0.0,0.1,3775.472895394763,2.6035668230713114,0.31976744186046513,0.23508793017902796,0.33290378006872856,0.2197265625
0.0,0.1,3753.591683588506,4.8856494600686915,0.2826827757125155,0.2164262248708582,0.3001412429378531,0.29987373737373735
0.0,0.1,2189.7007898626343,3.248491694612026,0.34722222222222215,0.18914554192695707,0.3756830601092896,0.20833333333333334
0.0,0.1,1678.41057682734,1.8690929406488621,0.46057162534435253,0.2636162580401584,0.4256272401433691,0.3143491124260355
0.0,0.1,1616.3836039802948,3.6909514363431137,0.30008278145695366,0.163840117256982,0.39511494252873564,0.13020833333333331
0.0,0.1,1279.0339075631841,4.020392860807878,0.2661192214111922,0.14300223083529648,0.19290123456790123,0.08090614886731391
0.0,0.1,1238.041675340124,3.11814669789153,0.34241637831603233,0.1778276410458869,0.3472222222222222,0.22237827715355804
0.0,0.1,7177.102944328324,4.958757066033192,0.23221868365180465,0.14514147802359578,0.30153508771929827,0.10416666666666667
0.0,0.1,1861.2414805656774,2.7546915719229372,0.4001322751322752,0.2344976451205256,0.47619047619047616,0.2761044176706827
0.0,0.1,6923.7202793376055,3.34568667502674,0.4065040650406504,0.24732498690687194,0.4115226337448559,0.2553104575163399
0.0,0.1,5561.959672000788,3.752461970320924,0.26666666666666666,0.1264870288736474,0.36337209302325585,0.058333333333333334
0.0,0.1,3417.4852146503117,1.8266359113483386,0.4034391534391534,0.23126617189672216,0.3132832080200501,0.14602803738317754
0.0,0.1,1736.3922673781547,1.5717788768070764,0.39918414918414913,0.24785145733545216,0.4963646532438479,0.2741228070175438
0.0,0.1,1149.1892246717268,4.610920643101329,0.2956081081081081,0.18253088290318295,0.38377192982456143,0.22644927536231887
0.0,0.1,1253.0159526891941,2.6747115813987348,0.30570652173913043,0.2011049621041799,0.3623188405797102,0.22865853658536586
0.0,0.1,3583.2695750683147,4.226431208336189,0.3643852978453739,0.2784228436965668,0.24621212121212116,0.31758130081300817
0.0,0.1,2030.5204711565264,3.5086479302958513,0.21641274238227146,0.1459272192003052,0.18115942028985504,0.12437810945273631
0.0,0.1,1801.015323070582,4.221609909575168,0.35874827109266944,0.2160674724656491,0.390625,0.10288065843621398
0.0,0.1,5761.414745811402,4.4533667695476415,0.2717391304347826,0.19994238418811097,0.3819444444444444,0.11760752688172045
0.0,0.1,2656.5605952865126,2.2726843540366612,0.4415495706479314,0.26922064738203844,0.4216269841269842,0.25652985074626866
0.0,0.1,3127.233173564667,2.122504838155817,0.43058455114822547,0.2794832349809799,0.5264336917562723,0.23454746136865343
0.0,0.1,2411.5000598076117,3.7979289509750025,0.3485576923076923,0.17170762731096395,0.3024193548387097,0.16801075268817203
0.0,0.1,2295.711780736347,2.995784150814429,0.2109053497942387,0.1751102179311652,0.12019230769230768,0.25143678160919547
0.0,0.1,2380.2757091066974,2.5688239376329305,0.33267888307155324,0.18033849407572783,0.28935185185185186,0.16222677595628415
0.0,0.1,2829.1457152549488,4.011768481798434,0.23148148148148145,0.1683540611634047,0.22321428571428573,0.16025641025641024
0.0,0.1,1880.094599525672,3.1399962008276976,0.31067251461988304,0.21009011114637885,0.30864197530864196,0.11878654970760233
0.0,0.1,5151.716812225716,4.391065379451401,0.2708333333333333,0.17729602101708647,0.4568713450292398,0.21306818181818182
0.0,0.1,6546.0749442878705,4.743790661848257,0.2373417721518987,0.1491506719297795,0.27875586854460094,0.175561797752809
0.0,0.1,4286.765784677168,2.9184678966508533,0.41956018518518523,0.2748770243682676,0.39511494252873564,0.3106725146198831
0.0,0.1,1128.995736295434,2.9801965405654354,0.4218016431924883,0.194696026035268,0.40322580645161293,0.22602201257861637
0.0,0.1,1884.1847754969162,3.8244076464271153,0.2889554794520548,0.1676596644309033,0.24621212121212116,0.20833333333333334
0.0,0.1,1603.497858351824,2.5562665332582406,0.3324468085106383,0.18032501777357177,0.4427083333333333,0.2562830687830688
0.0,0.1,1120.6147385131985,3.809130871970957,0.31422176308539945,0.1863261941394727,0.26041666666666663,0.17857142857142858
0.0,0.1,1071.6052117069792,1.9663648083815073,0.3131139489194499,0.1830900192995482,0.3038194444444445,0.1632462686567164
0.0,0.1,8497.784720236412,4.771760352427641,0.24218020541549953,0.15693222275826058,0.17605633802816903,0.12019230769230768
0.0,0.1,5931.739934331894,4.9092140445989845,0.2318548387096774,0.20508656604437278,0.25614754098360654,0.15046296296296297
0.0,0.1,5139.353920268852,3.1001928551914437,0.3362860892388451,0.2679962784082595,0.428921568627451,0.2790178571428571
0.0,0.1,3751.121282412677,3.5672129028198043,0.25066844919786097,0.15583228101876762,0.2635542168674699,0.12358757062146894
0.0,0.1,2838.019832160862,1.9053001101832892,0.43517643352236923,0.25309949117106817,0.4662698412698413,0.23074894514767927
0.0,0.1,4205.73863319145,3.7375136613619615,0.32964135021097046,0.15153817790407395,0.3170289855072464,0.1984126984126984
0.0,0.1,7873.499835345627,4.342654952027889,0.24987957610789985,0.1785963815249684,0.34722222222222227,0.12310606060606058
0.0,0.1,7214.854255651238,1.5453441252306983,0.20091493570722058,0.1563700905313203,0.1358695652173913,0.12167616334283
0.0,0.1,1623.0289691487296,1.9211500415343812,0.32224220623501204,0.16683330864401308,0.31342182890855463,0.20695364238410596
0.0,0.1,3796.7695705380233,4.902197428782719,0.22901891252955084,0.14240248543467343,0.2347417840375587,0.09363295880149812
0.0,0.1,3229.8789958500774,2.1170959317488487,0.43548669467787116,0.23312054755314024,0.37270642201834864,0.16203703703703706
0.0,0.1,8344.169994440468,4.468215036412871,0.2931636726546906,0.21751257875467464,0.3216911764705882,0.21749084249084247
0.0,0.1,2372.521595079612,4.125918944061533,0.26489117983963345,0.15539485532514483,0.14124293785310735,0.16957364341085274
0.0,0.1,7558.728731381111,2.433408797986114,0.3246219592373438,0.20364667449252405,0.30030030030030025,0.23006134969325154
